Waktu,ID,Username,Teks
1975-05-17T21:18:19,88b789a6-8ff3-448b-b5d3-240d3f46b626,nasyidahluis,"Incidunt dolore sit quo qui, facere excepturi tenetur soluta necessitatibus facilis cupiditate autem blanditiis culpa quae, sit perspiciatis iste assumenda voluptatibus laudantium reiciendis cupiditate alias."
2007-03-01T16:02:10,aca97378-8336-4d16-b35f-499eb50345cc,rajasasadina,"Magni tempora placeat alias labore laudantium dolorem nam numquam, nemo accusantium aut voluptatem?"
2004-07-21T04:06:26,2e997290-70bd-4079-9212-dd00133cf255,mulyanidiah,"Eum perferendis corrupti saepe blanditiis reiciendis reprehenderit ipsa, sed itaque nostrum cum, voluptatem praesentium dolorum quisquam quasi ratione?"
1987-07-09T22:20:33,90b17422-4056-4833-99a5-1974e2319bfd,nilambudiman,"Accusantium itaque libero officia, nisi amet iusto, aliquam quisquam nulla placeat, ad esse nam laborum quo sed libero quibusdam qui ipsam, ullam velit maxime ad consequatur saepe."
1976-03-08T08:35:12,ce713fdd-6f07-4bfc-be10-df6eca2ebe34,aisyahhutasoit,"Modi laudantium nisi minus eius quis officiis maxime nam, modi fugiat rerum dolorum nesciunt voluptas nisi, accusamus consequuntur vitae deleniti commodi inventore repudiandae tenetur eaque fugit quisquam a."
1972-03-27T03:49:59,07e4f747-41cb-492c-b2c1-2acc6277227e,taufan40,"Non odit tenetur possimus exercitationem alias, in cum quisquam laboriosam laborum itaque dicta eligendi sunt?"
1986-12-18T05:35:48,f8b7524c-4940-41b1-9f37-f5b44184cfcb,fitriaadriansyah,"Exercitationem mollitia saepe vel incidunt repellat numquam aliquam explicabo ab quis tempore, quaerat quod explicabo quas distinctio vel provident, eligendi exercitationem quia voluptates amet necessitatibus a hic in?"
2001-01-09T05:26:19,b341638b-c237-49ee-aa2d-defd6df66b0c,yiswahyudi,"Architecto quasi laboriosam atque asperiores odio ipsam sit soluta, iste amet a."
1989-05-03T02:43:27,1c94a713-3c63-43b6-9f7a-6fce4b8d7d87,sihotangmariadi,"Voluptates quidem corporis a reprehenderit ex, itaque libero velit veniam repellat nulla autem labore aspernatur perspiciatis recusandae, nisi fugit alias officia, officia repudiandae quod repellendus?"
2018-01-21T03:23:46,3f50eccb-f8eb-4dcf-9061-4521ad368ec4,dodoprayoga,"Tenetur assumenda explicabo doloribus placeat reiciendis facere, commodi itaque atque voluptas provident laudantium, temporibus ab provident reiciendis eligendi, tempore ea pariatur voluptatum est commodi, omnis rerum quidem quibusdam voluptatibus exercitationem sit quasi?"
2008-06-04T08:14:21,618650fe-a400-4e9c-b87d-d973900daa89,ilyas99,"Perferendis numquam fuga voluptates id harum provident at, odit doloribus animi ipsum quisquam dolorem fugit eos at sequi, ea optio facilis quia omnis quam excepturi dolorum iure amet unde temporibus, necessitatibus minus voluptas consectetur hic velit tempore rerum et ea laudantium?"
1974-11-22T05:56:59,996cf26e-fd76-41b8-b771-283995254e12,kadirrajata,"Qui mollitia obcaecati atque sed officia veritatis aliquid similique id nostrum, harum aliquam adipisci, vitae cumque vel voluptatibus dolorum odio quisquam repellendus reiciendis facere, voluptates optio ipsum vero eligendi minus ducimus voluptatem facilis, repellat laborum quo maiores explicabo odit?"
2016-09-07T23:21:06,d3ca8fca-bd8b-4fb9-a1e0-d69b25e8c966,waluyo48,"Alias veritatis cumque ratione minima soluta culpa eaque hic, error molestias sunt exercitationem laudantium eius suscipit laborum, natus eaque fugit quis corporis quisquam incidunt minima in, sint illum harum quam."
1987-11-03T05:50:23,b80b8ebf-cd3d-4038-a853-5b5eb9106be1,nsaptono,"Modi nam alias officiis molestias pariatur quos laudantium maiores molestiae ullam sed, sunt tenetur tempore, eos quos labore quae libero dolorum veritatis a consequatur molestiae culpa, minus dolore pariatur nesciunt, tempora temporibus laboriosam quae?"
1994-01-22T01:52:54,1b07ff50-e8a0-48aa-9ca2-09efc3721350,maryadiprabu,"Ut obcaecati consequuntur beatae porro fugiat rem maiores facere, quas eligendi reprehenderit voluptatem quidem minima, velit eum delectus eaque eligendi ab illum maiores fugiat soluta."
1992-03-24T12:28:56,f503d87f-d4cf-4643-aa81-0a2bfe4c4c24,rahayu43,"Illo nihil adipisci provident dolor voluptate, modi laboriosam doloremque autem, necessitatibus doloribus facilis saepe natus similique repudiandae, ipsam voluptates ab?"
2005-02-01T21:27:27,03272754-6d74-4d0c-9d2a-4d3c0e7eb8f5,ttampubolon,"Id cumque placeat eaque fugit sint natus esse culpa ipsam laborum consequuntur, voluptas aut molestias ex repellendus dignissimos quaerat?"
1981-04-14T03:00:27,384bac71-208e-4a6b-a38d-a759fc754806,artawanrahayu,"A obcaecati possimus dolor voluptate voluptatum rerum nisi, ullam similique vitae ipsa odit nihil fugit, velit atque veritatis aliquam labore nesciunt, esse quo laudantium praesentium aperiam reprehenderit perspiciatis iste, earum fuga asperiores necessitatibus."
2018-10-24T14:19:00,6dbd7356-fe46-40e5-a721-89e22146803f,mayasarivictoria,"Saepe quis deserunt, provident minus possimus facere eveniet commodi veritatis illum soluta."
1978-10-21T12:10:25,ce1a3374-7003-42d1-bb3d-661e288e42d6,cuwais,"Aliquid ab in, perferendis consequatur pariatur placeat perspiciatis rem recusandae est porro doloremque facere quasi, non officiis commodi quidem unde culpa provident optio, ullam dignissimos sit ut inventore eos excepturi sed, optio animi aliquid quia fuga provident blanditiis totam facilis."
1980-10-06T01:44:59,9f9602da-5abf-47dc-b43a-24ffd09b5c08,twidodo,"Perspiciatis mollitia eligendi nesciunt tenetur quae quisquam velit sequi nihil tempora, cupiditate voluptates placeat repellat labore molestiae aut facere excepturi, eos modi consequuntur et aperiam quos voluptatem totam velit asperiores?"
1985-07-07T20:43:56,14da1948-df40-4410-821c-8cf05c74370a,bakdamahendra,"Eius nostrum maiores voluptatem ut eos amet, non itaque quaerat ea doloribus tempore porro quod nihil veniam, rem aut voluptatibus eligendi quia iusto tempore, sed laboriosam corporis ea explicabo nostrum ipsum, illum exercitationem reiciendis voluptatum distinctio incidunt quaerat enim tenetur dolores nemo."
1996-08-27T02:29:26,fb8232dc-027b-4f9e-b8e4-68ce1cbb7e79,ega57,"Illo ratione nesciunt doloremque quas iste aspernatur commodi voluptatem laudantium, praesentium doloremque quibusdam molestias?"
1978-10-10T02:10:22,67121288-34d3-4151-a954-4adf179495d3,cahyonopurnawati,"Et expedita minus maiores nemo voluptatem vitae tempore voluptatibus architecto esse eligendi, corporis reprehenderit facilis velit vitae quis labore consectetur tenetur officia at, modi in sequi, illum vitae quibusdam similique eos explicabo laboriosam tenetur tempore magni."
1997-11-20T22:19:26,7c8c2385-c7fa-44a2-8c12-fccde9f9c32a,cindysitumorang,"Fuga ipsam consectetur magnam beatae, magni non laudantium, adipisci a recusandae obcaecati nemo sequi."
2014-07-08T08:07:55,cc2c4f86-66c4-481f-bc97-9a256f0d4450,damuhabibi,"Nulla incidunt dignissimos pariatur, dicta autem perferendis voluptas molestiae iure architecto a pariatur praesentium, perferendis modi esse adipisci optio culpa iusto doloremque nesciunt, numquam fugit aut?"
2013-09-01T19:30:46,11d41430-90cd-4799-a156-c345f86180a3,fujiatiayu,"Maxime quisquam nemo ipsum, omnis libero deserunt nam laborum laudantium, voluptates vel aliquid dolorem praesentium quod tempora laborum maxime, dolores soluta dicta a nam autem quos reprehenderit eius ipsa."
2013-12-29T12:34:24,fe83ec94-1ae7-42b8-9bc7-84010f647bdc,hartatinugraha,"Perferendis sunt aut reprehenderit facilis fuga nulla cumque laudantium, inventore accusantium distinctio asperiores unde saepe suscipit molestiae placeat."
2000-10-07T07:35:43,a91cd1c0-a6ad-4df5-a3c5-a7e2572faaa8,prakasayuni,"Sapiente quas omnis ut natus aliquam voluptate, architecto corporis sed facilis ab hic doloribus eaque id, blanditiis molestiae excepturi assumenda minima dignissimos ab totam tempore eum nam, quia obcaecati repellat nemo hic est, voluptate nulla perspiciatis sit."
2014-11-05T19:46:31,bb72e615-b203-4a4f-836c-7d959260ea28,dacinwasita,"Voluptate fugit quas ducimus harum, expedita ipsam quia veniam natus?"
1994-07-26T23:51:48,9bd3a558-1239-43c2-a4aa-39c7f81c6102,gabriellajailani,"Esse quos similique veritatis, ipsum distinctio repellat corporis, rem qui soluta ab non consectetur tenetur quam, non tenetur ducimus accusantium hic atque nisi, sunt labore vel est repellat consequatur similique natus?"
1995-05-16T19:13:06,4dad6a94-4bd1-43a2-a8de-c949f9fdd7f2,mandriani,"Deserunt esse reprehenderit fugit debitis mollitia alias, reprehenderit praesentium laudantium accusamus dolores dolor minus impedit quibusdam?"
1980-07-27T01:17:13,6f9a71e2-d47f-48dd-9ac1-31be28809c52,jzulaika,"Quia sint magni, natus nihil iure atque aperiam aspernatur maiores quam omnis labore."
1973-11-21T09:13:35,c447ed62-1983-4e0d-bdf0-62b3d5e0e2bf,ghariyah,"Ducimus itaque fuga quod dolorem obcaecati libero doloremque voluptas beatae aliquid, natus nostrum ipsa alias aperiam, saepe aliquam omnis quos ullam placeat."
2000-11-03T17:27:06,085ef23a-0a60-46ee-93ee-dea76c498fe5,teddysihombing,"Cupiditate ea placeat libero facere consequatur officiis, nesciunt eligendi iure dicta ducimus, repudiandae delectus officiis incidunt dignissimos et necessitatibus illum soluta perspiciatis?"
2006-04-15T06:36:27,1ad2e4f9-6ad9-47d9-a66c-ab484f30758b,melindamangunsong,"Culpa corporis id velit tenetur doloribus assumenda sint, delectus ad quas reiciendis repellendus impedit modi, officiis totam vero, vel pariatur aperiam nihil sapiente sed necessitatibus eum perspiciatis ea, laborum ipsa aut quibusdam temporibus hic quos saepe eveniet sit similique."
2009-12-04T10:08:42,99a4d9ab-fe9e-4ac2-b210-a52a331f9c35,swijayanti,"Nulla illo libero sapiente quia, neque modi eos exercitationem illo amet, ipsam porro aliquam magnam placeat dolorum, hic libero veritatis ducimus alias sunt harum, doloremque consequuntur vel."
1975-08-10T21:03:17,e8f0f183-0f84-4be6-b84d-84b064fdee0e,puput45,"Recusandae voluptatibus quisquam quas sit laboriosam, modi ex minima eligendi consectetur quos."
2013-04-08T02:10:25,c2456d5e-76a5-4a6b-80ff-929f02d0d5da,edi65,"Facere explicabo porro error voluptatem quam suscipit natus eos voluptatum culpa, recusandae libero culpa esse pariatur ipsam totam, beatae ipsa eligendi dignissimos quos rem quasi magni laboriosam deserunt explicabo ea, sequi aut quisquam rerum illum necessitatibus?"
1987-01-24T21:29:23,7a814649-fe65-41ec-b752-61a9715bbc4f,byuliarti,"Corporis labore asperiores quod commodi modi ex earum pariatur provident, hic ad facilis itaque asperiores sit error quod beatae, vero animi dolorem voluptatum, facilis quibusdam non porro nulla fugiat odio a?"
1985-07-04T20:16:22,5f5ad700-ee17-48e1-a723-2480b3b6b33b,anitamayasari,"Ut maiores hic odit vel, expedita ullam cumque eligendi odit voluptatibus laborum?"
2012-11-07T04:56:04,2eda12d1-4c3e-4272-96a3-cd72afb1b6b5,aswani85,"Ea corporis porro magnam hic quas a, corporis quaerat facere dolor sequi ratione labore aliquam unde expedita delectus, ducimus atque illum laboriosam."
2000-05-09T03:59:57,3ed3fdf7-c687-4621-ab78-e6e1c2e6c45c,edwardmarpaung,"Quas iure ab ratione officiis vitae possimus velit magnam minima deleniti, perferendis dolorem sunt blanditiis dignissimos rem nihil alias incidunt voluptates maxime quaerat?"
2005-08-11T23:44:34,40d8e9bc-5447-4043-aa80-8aa970241ac7,hartomayasari,"Architecto consectetur vero cupiditate distinctio odit sapiente ipsam modi optio provident, doloribus quasi dicta nulla explicabo eaque voluptate consequuntur, voluptatem commodi enim corporis illo nisi incidunt voluptas, voluptatem deleniti tempora aliquam quae nemo ducimus, debitis incidunt minus nihil reprehenderit accusantium similique ullam laboriosam porro repudiandae illum?"
1996-11-19T04:50:20,4d45608b-7e3d-4f27-a40d-b2d1e373b459,wageharyanti,"Voluptatum distinctio consequatur magni tempore et provident iusto, ratione distinctio maxime similique nulla exercitationem inventore, quas tenetur fugiat debitis dolorum adipisci."
1975-09-14T07:33:25,008fff3b-bbb4-42e9-9cc2-f7f59958f36e,rahman97,"Deleniti facilis cumque ullam similique ex repellendus corrupti ad, reprehenderit officia tenetur laboriosam vel provident libero, quas dolorum veritatis ducimus, eligendi laboriosam eveniet eaque dignissimos illum aliquam tempora et quod optio a, quisquam consequatur nam tenetur quibusdam vel dicta molestias."
2018-09-24T07:16:50,b20a57b1-524f-4e25-af2e-d5f78cb927fd,umi90,"Incidunt eos sint quasi laboriosam, quisquam ex id reprehenderit culpa velit blanditiis libero praesentium neque, dolorem tenetur iusto?"
1980-12-06T11:02:06,29ee0779-edb8-4d68-9c47-2b4c4b9cff11,daniswarasaragih,"Cum cumque quis veritatis ad nam ducimus, deserunt inventore fuga, quae rem libero in aspernatur, voluptatem quo est dolores aliquid iusto, et hic nulla vel cupiditate non ipsam laborum?"
1990-06-13T06:37:14,78fb123a-8b55-4af5-bbc3-d7dfa588cb46,hardi46,"Velit nisi eius ducimus in est minima inventore, dolorem libero omnis sint sunt facilis, ea ut voluptas unde alias numquam deserunt error odit dolorum distinctio modi, pariatur accusantium commodi officiis veritatis fugit non sapiente dolores voluptates assumenda."
1970-01-21T12:41:53,383caed0-4fa0-4b97-a76f-127b96c4638d,akarsana96,"Nemo cumque blanditiis, quia modi mollitia maxime, accusantium suscipit adipisci, rem quos repellendus reprehenderit quasi adipisci mollitia ducimus omnis."
1970-03-13T08:52:00,af47b64a-5a51-4268-9ba4-2108a77b11f5,nprasetya,"Eaque optio veritatis fugit perferendis illo inventore natus officia at ipsa, libero fuga ipsum enim consectetur accusantium dignissimos, illum nam tenetur libero itaque omnis iste, possimus dolorum incidunt minus dignissimos cumque, architecto nesciunt velit reiciendis sit ad pariatur dicta magnam dolores."
2014-08-03T18:48:20,f6e881e8-9a95-471a-8547-adbc2babf705,laksitapadma,"Error soluta cumque asperiores aspernatur at eaque illo minus odit nesciunt, ex aliquam iusto voluptatum neque dolore nihil earum adipisci placeat, eius atque unde nobis in, eos ipsam optio ipsum fuga esse fugiat expedita nulla quibusdam tempore recusandae?"
2002-05-31T23:13:51,a276e988-d95c-4977-b501-1eb8695f75c0,uwaisyani,"Molestiae mollitia ratione atque blanditiis eligendi et soluta, nihil ad facere nesciunt consectetur iste eum hic voluptate corporis reprehenderit laboriosam, itaque cum voluptates ab voluptatem cupiditate nulla hic voluptatum nam veniam, deleniti excepturi error voluptas aspernatur labore et culpa consectetur ratione autem?"
1985-02-04T02:24:58,f2bb3f79-1290-4fec-9b11-16b6b5b51a13,endahsitorus,"Corporis ea consequatur cupiditate, numquam iusto et alias eos unde."
1987-04-18T04:37:08,63c3079a-0ca5-4113-ab5a-eac0b7cd10ca,jpurnawati,"Hic doloremque mollitia vitae aspernatur quam sapiente, deserunt aperiam illo voluptate dicta voluptas esse laboriosam quam fuga tenetur officiis, excepturi veniam libero quod quos officiis quo?"
1971-01-28T19:47:38,ae8d3365-8b8e-4342-8fb4-f98cd9f74160,widodobakiono,"Laboriosam vel ut dicta sunt facere, nihil optio sint veniam dolorem voluptatibus saepe qui reiciendis neque?"
2010-03-31T06:35:06,42d2c8fa-b46d-4100-a08a-242017cec789,nnasyidah,"Obcaecati voluptas at, eius similique vitae nisi quibusdam omnis hic tenetur, esse voluptas vero, illum totam numquam ipsa ullam eum fuga?"
1986-09-16T19:50:39,50336623-3931-44c9-8542-469f46f73205,mahendrarafi,"Nisi quidem dolorem alias omnis, omnis vitae delectus."
2002-06-30T01:50:32,956455c6-be7c-4379-991b-f5a949a78bae,vickywulandari,"Labore quod possimus molestiae nihil aliquam illum voluptate pariatur, asperiores earum numquam aliquam corrupti esse in itaque doloremque, dolore eum nemo cumque amet fugit a suscipit numquam ipsa ut expedita, odit sequi earum doloremque, assumenda eum numquam minus labore quos optio incidunt alias."
1993-08-27T13:24:24,3eb653e0-83b4-415c-9d20-d00bf7af7bb9,kawacahastuti,"Ullam facilis maiores, autem voluptatum maiores et ullam iusto, fuga iusto nemo aut eligendi esse autem?"
1990-04-04T23:08:06,75a35ae6-abc3-462b-9e30-ef57ec7b924b,widyanovitasari,"Tempora consequatur corrupti rem totam nemo magnam labore, aliquam consequuntur aut nobis delectus fugit qui quisquam possimus nulla deleniti, porro dolorem aperiam numquam quibusdam exercitationem placeat corrupti rerum ullam, exercitationem est numquam earum eos."
1991-02-14T23:06:30,e43d7619-26bd-4caf-9f87-9cd2bfa77158,kusmawatihadi,"Nihil saepe unde facere fugit reiciendis pariatur dolorum quae, at maxime ullam excepturi inventore perferendis blanditiis omnis, veniam hic placeat quidem officia facilis aspernatur unde voluptas."
1980-08-08T03:52:52,f306b727-d270-4938-894c-f397e69587f1,faridaputu,"Ab quod provident eligendi natus tenetur quis libero consequatur facilis ipsam quas, illum quod quam laudantium nemo consectetur impedit?"
2013-04-12T16:11:49,0640b40b-15e5-4daf-88df-515b687aaad3,kacungpurwanti,"Ipsam ex velit officia esse laborum nemo et vel voluptatibus, velit rem eaque dolor iure esse consequatur totam temporibus suscipit, soluta atque beatae."
1997-02-22T00:29:05,221bb5ed-f5b6-46e8-8021-d947d8dfe4fa,hnapitupulu,"At magni laboriosam debitis ratione, facilis earum magnam quam eveniet laborum ratione consequuntur esse porro, sit fuga architecto a quia tempore id sequi, debitis temporibus vitae voluptatibus."
2005-10-18T17:18:44,1c40b576-d92a-41c1-935b-2d5507568701,martani25,"Quod eligendi maiores modi ea ratione at quibusdam illum, numquam cupiditate quibusdam porro deleniti?"
